review,rating,date,bank,source,cleaned_review,char_count,word_count,avg_word_length,has_question,has_exclamation,is_all_caps,sentiment_polarity
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-19,Dashen Bank,Google Play,supporting smart phone old android version none inclusive time amole lite working properly maximum trail mistake due network error like stack tied make transaction tired,169.0,25.0,5.8,0.0,0.0,0.0,0.0
it's Be Come Busy &not working good,1,2025-03-19,Dashen Bank,Google Play,come busy working good,22.0,4.0,4.75,0.0,0.0,0.0,0.0
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,Dashen Bank,Google Play,share concern supper reliability issue hope soon improve user experience one star,81.0,12.0,5.83,0.0,0.0,0.0,0.0
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,Dashen Bank,Google Play,best ever digital banking sector essay understanding smart convince,67.0,9.0,6.56,0.0,0.0,0.0,0.0
good and latest,5,2025-03-18,Dashen Bank,Google Play,good latest,11.0,2.0,5.0,0.0,0.0,0.0,0.0
The best App of all,5,2025-03-17,Dashen Bank,Google Play,best,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Worst app ever,1,2025-03-15,Dashen Bank,Google Play,worst ever,10.0,2.0,4.5,0.0,0.0,0.0,0.0
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14,Dashen Bank,Google Play,unreliable mobile banking application ever used transaction late full bug disappointing user friendly,101.0,13.0,6.85,0.0,0.0,0.0,0.0
Naiycapp,5,2025-03-13,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,5,2025-03-13,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
The app is good but it has no USSD option,4,2025-03-13,Dashen Bank,Google Play,good option,11.0,2.0,5.0,0.0,0.0,0.0,0.0
Hey great,5,2025-03-12,Dashen Bank,Google Play,hey great,9.0,2.0,4.0,0.0,0.0,0.0,0.0
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-11,Dashen Bank,Google Play,used many mobile banking also nothing come close well done indeed one step head lot cool feature amole receipt account statement superb hope add small,150.0,25.0,5.04,0.0,0.0,0.0,0.0
The app is good but it ask update every week so tiring,2,2025-03-11,Dashen Bank,Google Play,good ask update every week tiring,33.0,6.0,4.67,0.0,0.0,0.0,0.0
It good and easy to use,5,2025-03-11,Dashen Bank,Google Play,good easy use,13.0,3.0,3.67,0.0,0.0,0.0,0.0
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10,Dashen Bank,Google Play,since really like budget expense feature po withdrawal possible account expense even visible transaction window worked improve much,131.0,18.0,6.33,0.0,0.0,0.0,0.0
Excellent,5,2025-03-10,Dashen Bank,Google Play,excellent,9.0,1.0,9.0,0.0,0.0,0.0,0.0
Good,5,2025-03-08,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Wow Excellent app,5,2025-03-08,Dashen Bank,Google Play,wow excellent,13.0,2.0,6.0,0.0,0.0,0.0,0.0
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08,Dashen Bank,Google Play,nice experience issue bank transfer keep saying account exist time,66.0,10.0,5.7,0.0,0.0,0.0,0.0
Add the option to send money to any telebirr account like amole does.,3,2025-03-07,Dashen Bank,Google Play,add option send money account like amole,40.0,7.0,4.86,0.0,0.0,0.0,0.0
It's best,5,2025-03-07,Dashen Bank,Google Play,best,4.0,1.0,4.0,0.0,0.0,0.0,0.0
no one dashen yichlal,5,2025-03-06,Dashen Bank,Google Play,one,3.0,1.0,3.0,0.0,0.0,0.0,0.0
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06,Dashen Bank,Google Play,short developer highest professional thanks,43.0,5.0,7.8,0.0,0.0,0.0,0.0
The speed is too slow. Need some improvements.,2,2025-03-05,Dashen Bank,Google Play,speed slow need improvement,27.0,4.0,6.0,0.0,0.0,0.0,0.0
good app,5,2025-03-03,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Fantastic app,5,2025-02-28,Dashen Bank,Google Play,fantastic,9.0,1.0,9.0,0.0,0.0,0.0,0.0
Good,5,2025-02-28,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
I wish dark mode feature is add as an option but it's good app,5,2025-02-27,Dashen Bank,Google Play,wish dark mode feature add option good,38.0,7.0,4.57,0.0,0.0,0.0,0.0
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-02-26,Dashen Bank,Google Play,super ultimate digital banking living name speed efficiency innovation designed seamless experience offer transaction security effortless financial management super banking never smooth smart super,197.0,24.0,7.25,0.0,0.0,0.0,0.0
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,Dashen Bank,Google Play,super digital banking offering seamless convenient experience interface fast transaction wide range financial service banking customer feature like bill payment fund transfer mobile loan application make solution plus security measure ensure safe reliable effortless banking,274.0,35.0,6.86,0.0,0.0,0.0,0.0
ከጰነጨየጠ,2,2025-02-26,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,Dashen Bank,Google Play,good feature slow difficult pay receive speed else didnt recommend,66.0,10.0,5.7,0.0,0.0,0.0,0.0
Excellent app,5,2025-02-24,Dashen Bank,Google Play,excellent,9.0,1.0,9.0,0.0,0.0,0.0,0.0
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No good,1,2025-02-21,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Wow amazing app,5,2025-02-21,Dashen Bank,Google Play,wow amazing,11.0,2.0,5.0,0.0,0.0,0.0,0.0
best platform... Please avoid otp,5,2025-02-20,Dashen Bank,Google Play,best platform please avoid,26.0,4.0,5.75,0.0,0.0,0.0,0.0
Super smart app.,5,2025-02-18,Dashen Bank,Google Play,super smart,11.0,2.0,5.0,0.0,0.0,0.0,0.0
best 👍👍,5,2025-02-16,Dashen Bank,Google Play,best,4.0,1.0,4.0,0.0,0.0,0.0,0.0
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen Bank,Google Play,dont know application send verification code fix,48.0,7.0,6.0,0.0,0.0,0.0,0.0
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen Bank,Google Play,doesnt work phone phone galaxy android version financial work like,66.0,10.0,5.7,0.0,0.0,0.0,0.0
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,Dashen Bank,Google Play,super secure easy use service uniquely like chat,48.0,8.0,5.12,0.0,0.0,0.0,0.0
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-13,Dashen Bank,Google Play,amazing user friendly supper looking forward additional feature,63.0,8.0,7.0,0.0,0.0,0.0,0.0
it's amazing app i have seen ever,5,2025-02-13,Dashen Bank,Google Play,amazing seen ever,17.0,3.0,5.0,0.0,0.0,0.0,0.0
One star deducted for not to able to transfer to telebirr.,4,2025-02-13,Dashen Bank,Google Play,one star able transfer,22.0,4.0,4.75,0.0,0.0,0.0,0.0
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen Bank,Google Play,keep good work plea add water electric utility payment,54.0,9.0,5.11,0.0,0.0,0.0,0.0
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-10,Dashen Bank,Google Play,important feature doest show recent transaction transfer limited statement doest show running balance,101.0,13.0,6.85,0.0,0.0,0.0,0.0
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen Bank,Google Play,simple fast easy star star star,31.0,6.0,4.33,0.0,0.0,0.0,0.0
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen Bank,Google Play,risk star,9.0,2.0,4.0,0.0,0.0,0.0,0.0
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,5,2025-02-07,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
It doesn't work,1,2025-02-07,Dashen Bank,Google Play,doesnt work,11.0,2.0,5.0,0.0,0.0,0.0,0.0
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen Bank,Google Play,super super easy use secure fast transaction love,49.0,8.0,5.25,0.0,0.0,0.0,0.0
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen Bank,Google Play,tried new dash bank super today amazingly easy recommend use really like,72.0,12.0,5.08,0.0,0.0,0.0,0.0
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen Bank,Google Play,gud ga new,10.0,3.0,2.67,0.0,0.0,0.0,0.0
"Good app, bad security",3,2025-02-06,Dashen Bank,Google Play,good bad security,17.0,3.0,5.0,0.0,0.0,0.0,0.0
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen Bank,Google Play,transaction page show sent transaction try include received transaction,71.0,9.0,7.0,0.0,0.0,0.0,0.0
Wonderful Application 😍,5,2025-02-05,Dashen Bank,Google Play,wonderful application,21.0,2.0,10.0,0.0,0.0,0.0,0.0
I loved it,5,2025-02-05,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,Dashen Bank,Google Play,thankful best one step ahead,28.0,5.0,4.8,0.0,0.0,0.0,0.0
Not good this app,1,2025-02-04,Dashen Bank,Google Play,good,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Best app,5,2025-02-04,Dashen Bank,Google Play,best,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen Bank,Google Play,excellent ever need improvement speed transaction list,54.0,7.0,6.86,0.0,0.0,0.0,0.0
Perfect,5,2025-02-02,Dashen Bank,Google Play,perfect,7.0,1.0,7.0,0.0,0.0,0.0,0.0
"It does not work functional ,",1,2025-02-02,Dashen Bank,Google Play,work functional,15.0,2.0,7.0,0.0,0.0,0.0,0.0
Ok,5,2025-02-01,Dashen Bank,Google Play,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all of dashen bank customers use the application it is good to use,5,2025-02-01,Dashen Bank,Google Play,bank customer use application good use,38.0,6.0,5.5,0.0,0.0,0.0,0.0
Gret experience,5,2025-01-31,Dashen Bank,Google Play,experience,10.0,1.0,10.0,0.0,0.0,0.0,0.0
All good we need more,3,2025-01-30,Dashen Bank,Google Play,good need,9.0,2.0,4.0,0.0,0.0,0.0,0.0
